PokeID,Rank,Pokemon,Type,Metric,Values,Icon,Details Link,Data As On
P1100,76,Golem (Alolan Golem),Rock,HP,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/golem-alolan.png,https://pokemondb.net/pokedex/golem,2024-09-01 23:45:28
P1100,76,Golem (Alolan Golem),Electric,HP,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/golem-alolan.png,https://pokemondb.net/pokedex/golem,2024-09-01 23:45:28
P1101,77,Ponyta,Fire,HP,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/ponyta.png,https://pokemondb.net/pokedex/ponyta,2024-09-01 23:45:28
P1102,77,Ponyta (Galarian Ponyta),Psychic,HP,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/ponyta-galarian.png,https://pokemondb.net/pokedex/ponyta,2024-09-01 23:45:28
P1103,78,Rapidash,Fire,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/rapidash.png,https://pokemondb.net/pokedex/rapidash,2024-09-01 23:45:28
P1104,78,Rapidash (Galarian Rapidash),Psychic,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/rapidash-galarian.png,https://pokemondb.net/pokedex/rapidash,2024-09-01 23:45:28
P1104,78,Rapidash (Galarian Rapidash),Fairy,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/rapidash-galarian.png,https://pokemondb.net/pokedex/rapidash,2024-09-01 23:45:28
P1105,79,Slowpoke,Water,HP,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/slowpoke.png,https://pokemondb.net/pokedex/slowpoke,2024-09-01 23:45:28
P1105,79,Slowpoke,Psychic,HP,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/slowpoke.png,https://pokemondb.net/pokedex/slowpoke,2024-09-01 23:45:28
P1106,79,Slowpoke (Galarian Slowpoke),Psychic,HP,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/slowpoke-galarian.png,https://pokemondb.net/pokedex/slowpoke,2024-09-01 23:45:28
P1107,80,Slowbro,Water,HP,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/slowbro.png,https://pokemondb.net/pokedex/slowbro,2024-09-01 23:45:28
P1107,80,Slowbro,Psychic,HP,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/slowbro.png,https://pokemondb.net/pokedex/slowbro,2024-09-01 23:45:28
P1108,80,Slowbro (Mega Slowbro),Water,HP,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/slowbro-mega.png,https://pokemondb.net/pokedex/slowbro,2024-09-01 23:45:28
P1108,80,Slowbro (Mega Slowbro),Psychic,HP,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/slowbro-mega.png,https://pokemondb.net/pokedex/slowbro,2024-09-01 23:45:28
P1109,80,Slowbro (Galarian Slowbro),Poison,HP,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/slowbro-galarian.png,https://pokemondb.net/pokedex/slowbro,2024-09-01 23:45:28
P1109,80,Slowbro (Galarian Slowbro),Psychic,HP,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/slowbro-galarian.png,https://pokemondb.net/pokedex/slowbro,2024-09-01 23:45:28
P1110,81,Magnemite,Electric,HP,25,https://img.pokemondb.net/sprites/scarlet-violet/icon/magnemite.png,https://pokemondb.net/pokedex/magnemite,2024-09-01 23:45:28
P1110,81,Magnemite,Steel,HP,25,https://img.pokemondb.net/sprites/scarlet-violet/icon/magnemite.png,https://pokemondb.net/pokedex/magnemite,2024-09-01 23:45:28
P1111,82,Magneton,Electric,HP,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/magneton.png,https://pokemondb.net/pokedex/magneton,2024-09-01 23:45:28
P1111,82,Magneton,Steel,HP,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/magneton.png,https://pokemondb.net/pokedex/magneton,2024-09-01 23:45:28
P1112,83,Farfetch'd,Normal,HP,52,https://img.pokemondb.net/sprites/scarlet-violet/icon/farfetchd.png,https://pokemondb.net/pokedex/farfetchd,2024-09-01 23:45:28
P1112,83,Farfetch'd,Flying,HP,52,https://img.pokemondb.net/sprites/scarlet-violet/icon/farfetchd.png,https://pokemondb.net/pokedex/farfetchd,2024-09-01 23:45:28
P1113,83,Farfetch'd (Galarian Farfetch'd),Fighting,HP,52,https://img.pokemondb.net/sprites/scarlet-violet/icon/farfetchd-galarian.png,https://pokemondb.net/pokedex/farfetchd,2024-09-01 23:45:28
P1114,84,Doduo,Normal,HP,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/doduo.png,https://pokemondb.net/pokedex/doduo,2024-09-01 23:45:28
P1114,84,Doduo,Flying,HP,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/doduo.png,https://pokemondb.net/pokedex/doduo,2024-09-01 23:45:28
P1115,85,Dodrio,Normal,HP,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/dodrio.png,https://pokemondb.net/pokedex/dodrio,2024-09-01 23:45:28
P1115,85,Dodrio,Flying,HP,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/dodrio.png,https://pokemondb.net/pokedex/dodrio,2024-09-01 23:45:28
P1116,86,Seel,Water,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/seel.png,https://pokemondb.net/pokedex/seel,2024-09-01 23:45:28
P1117,87,Dewgong,Water,HP,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/dewgong.png,https://pokemondb.net/pokedex/dewgong,2024-09-01 23:45:28
P1117,87,Dewgong,Ice,HP,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/dewgong.png,https://pokemondb.net/pokedex/dewgong,2024-09-01 23:45:28
P1118,88,Grimer,Poison,HP,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/grimer.png,https://pokemondb.net/pokedex/grimer,2024-09-01 23:45:28
P1119,88,Grimer (Alolan Grimer),Poison,HP,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/grimer-alolan.png,https://pokemondb.net/pokedex/grimer,2024-09-01 23:45:28
P1119,88,Grimer (Alolan Grimer),Dark,HP,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/grimer-alolan.png,https://pokemondb.net/pokedex/grimer,2024-09-01 23:45:28
P1120,89,Muk,Poison,HP,105,https://img.pokemondb.net/sprites/scarlet-violet/icon/muk.png,https://pokemondb.net/pokedex/muk,2024-09-01 23:45:28
P1121,89,Muk (Alolan Muk),Poison,HP,105,https://img.pokemondb.net/sprites/scarlet-violet/icon/muk-alolan.png,https://pokemondb.net/pokedex/muk,2024-09-01 23:45:28
P1121,89,Muk (Alolan Muk),Dark,HP,105,https://img.pokemondb.net/sprites/scarlet-violet/icon/muk-alolan.png,https://pokemondb.net/pokedex/muk,2024-09-01 23:45:28
P1122,90,Shellder,Water,HP,30,https://img.pokemondb.net/sprites/scarlet-violet/icon/shellder.png,https://pokemondb.net/pokedex/shellder,2024-09-01 23:45:28
P1123,91,Cloyster,Water,HP,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/cloyster.png,https://pokemondb.net/pokedex/cloyster,2024-09-01 23:45:28
P1123,91,Cloyster,Ice,HP,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/cloyster.png,https://pokemondb.net/pokedex/cloyster,2024-09-01 23:45:28
P1124,92,Gastly,Ghost,HP,30,https://img.pokemondb.net/sprites/scarlet-violet/icon/gastly.png,https://pokemondb.net/pokedex/gastly,2024-09-01 23:45:28
P1124,92,Gastly,Poison,HP,30,https://img.pokemondb.net/sprites/scarlet-violet/icon/gastly.png,https://pokemondb.net/pokedex/gastly,2024-09-01 23:45:28
P1125,93,Haunter,Ghost,HP,45,https://img.pokemondb.net/sprites/scarlet-violet/icon/haunter.png,https://pokemondb.net/pokedex/haunter,2024-09-01 23:45:28
P1125,93,Haunter,Poison,HP,45,https://img.pokemondb.net/sprites/scarlet-violet/icon/haunter.png,https://pokemondb.net/pokedex/haunter,2024-09-01 23:45:28
P1126,94,Gengar,Ghost,HP,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/gengar.png,https://pokemondb.net/pokedex/gengar,2024-09-01 23:45:28
P1126,94,Gengar,Poison,HP,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/gengar.png,https://pokemondb.net/pokedex/gengar,2024-09-01 23:45:28
P1127,94,Gengar (Mega Gengar),Ghost,HP,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/gengar-mega.png,https://pokemondb.net/pokedex/gengar,2024-09-01 23:45:28
P1127,94,Gengar (Mega Gengar),Poison,HP,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/gengar-mega.png,https://pokemondb.net/pokedex/gengar,2024-09-01 23:45:28
P1128,95,Onix,Rock,HP,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/onix.png,https://pokemondb.net/pokedex/onix,2024-09-01 23:45:28
P1128,95,Onix,Ground,HP,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/onix.png,https://pokemondb.net/pokedex/onix,2024-09-01 23:45:28
P1129,96,Drowzee,Psychic,HP,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/drowzee.png,https://pokemondb.net/pokedex/drowzee,2024-09-01 23:45:28
P1130,97,Hypno,Psychic,HP,85,https://img.pokemondb.net/sprites/scarlet-violet/icon/hypno.png,https://pokemondb.net/pokedex/hypno,2024-09-01 23:45:28
P1131,98,Krabby,Water,HP,30,https://img.pokemondb.net/sprites/scarlet-violet/icon/krabby.png,https://pokemondb.net/pokedex/krabby,2024-09-01 23:45:28
P1132,99,Kingler,Water,HP,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/kingler.png,https://pokemondb.net/pokedex/kingler,2024-09-01 23:45:28
P1133,100,Voltorb,Electric,HP,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/voltorb.png,https://pokemondb.net/pokedex/voltorb,2024-09-01 23:45:28
P1134,100,Voltorb (Hisuian Voltorb),Electric,HP,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/voltorb-hisuian.png,https://pokemondb.net/pokedex/voltorb,2024-09-01 23:45:28
P1134,100,Voltorb (Hisuian Voltorb),Grass,HP,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/voltorb-hisuian.png,https://pokemondb.net/pokedex/voltorb,2024-09-01 23:45:28
P1135,101,Electrode,Electric,HP,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/electrode.png,https://pokemondb.net/pokedex/electrode,2024-09-01 23:45:28
P1136,101,Electrode (Hisuian Electrode),Electric,HP,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/electrode-hisuian.png,https://pokemondb.net/pokedex/electrode,2024-09-01 23:45:28
P1136,101,Electrode (Hisuian Electrode),Grass,HP,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/electrode-hisuian.png,https://pokemondb.net/pokedex/electrode,2024-09-01 23:45:28
P1137,102,Exeggcute,Grass,HP,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/exeggcute.png,https://pokemondb.net/pokedex/exeggcute,2024-09-01 23:45:28
P1137,102,Exeggcute,Psychic,HP,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/exeggcute.png,https://pokemondb.net/pokedex/exeggcute,2024-09-01 23:45:28
P1138,103,Exeggutor,Grass,HP,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/exeggutor.png,https://pokemondb.net/pokedex/exeggutor,2024-09-01 23:45:28
P1138,103,Exeggutor,Psychic,HP,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/exeggutor.png,https://pokemondb.net/pokedex/exeggutor,2024-09-01 23:45:28
P1139,103,Exeggutor (Alolan Exeggutor),Grass,HP,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/exeggutor-alolan.png,https://pokemondb.net/pokedex/exeggutor,2024-09-01 23:45:28
P1139,103,Exeggutor (Alolan Exeggutor),Dragon,HP,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/exeggutor-alolan.png,https://pokemondb.net/pokedex/exeggutor,2024-09-01 23:45:28
P1140,104,Cubone,Ground,HP,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/cubone.png,https://pokemondb.net/pokedex/cubone,2024-09-01 23:45:28
P1141,105,Marowak,Ground,HP,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/marowak.png,https://pokemondb.net/pokedex/marowak,2024-09-01 23:45:28
P1142,105,Marowak (Alolan Marowak),Fire,HP,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/marowak-alolan.png,https://pokemondb.net/pokedex/marowak,2024-09-01 23:45:28
P1142,105,Marowak (Alolan Marowak),Ghost,HP,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/marowak-alolan.png,https://pokemondb.net/pokedex/marowak,2024-09-01 23:45:28
P1143,106,Hitmonlee,Fighting,HP,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/hitmonlee.png,https://pokemondb.net/pokedex/hitmonlee,2024-09-01 23:45:28
P1144,107,Hitmonchan,Fighting,HP,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/hitmonchan.png,https://pokemondb.net/pokedex/hitmonchan,2024-09-01 23:45:28
P1145,108,Lickitung,Normal,HP,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/lickitung.png,https://pokemondb.net/pokedex/lickitung,2024-09-01 23:45:28
P1146,109,Koffing,Poison,HP,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/koffing.png,https://pokemondb.net/pokedex/koffing,2024-09-01 23:45:28
P1147,110,Weezing,Poison,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/weezing.png,https://pokemondb.net/pokedex/weezing,2024-09-01 23:45:28
P1148,110,Weezing (Galarian Weezing),Poison,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/weezing-galarian.png,https://pokemondb.net/pokedex/weezing,2024-09-01 23:45:28
P1148,110,Weezing (Galarian Weezing),Fairy,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/weezing-galarian.png,https://pokemondb.net/pokedex/weezing,2024-09-01 23:45:28
P1149,111,Rhyhorn,Ground,HP,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/rhyhorn.png,https://pokemondb.net/pokedex/rhyhorn,2024-09-01 23:45:28
P1149,111,Rhyhorn,Rock,HP,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/rhyhorn.png,https://pokemondb.net/pokedex/rhyhorn,2024-09-01 23:45:28
P1150,112,Rhydon,Ground,HP,105,https://img.pokemondb.net/sprites/scarlet-violet/icon/rhydon.png,https://pokemondb.net/pokedex/rhydon,2024-09-01 23:45:28
P1150,112,Rhydon,Rock,HP,105,https://img.pokemondb.net/sprites/scarlet-violet/icon/rhydon.png,https://pokemondb.net/pokedex/rhydon,2024-09-01 23:45:28
P1151,113,Chansey,Normal,HP,250,https://img.pokemondb.net/sprites/scarlet-violet/icon/chansey.png,https://pokemondb.net/pokedex/chansey,2024-09-01 23:45:28
P1152,114,Tangela,Grass,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/tangela.png,https://pokemondb.net/pokedex/tangela,2024-09-01 23:45:28
P1153,115,Kangaskhan,Normal,HP,105,https://img.pokemondb.net/sprites/scarlet-violet/icon/kangaskhan.png,https://pokemondb.net/pokedex/kangaskhan,2024-09-01 23:45:28
P1154,115,Kangaskhan (Mega Kangaskhan),Normal,HP,105,https://img.pokemondb.net/sprites/scarlet-violet/icon/kangaskhan-mega.png,https://pokemondb.net/pokedex/kangaskhan,2024-09-01 23:45:28
P1155,116,Horsea,Water,HP,30,https://img.pokemondb.net/sprites/scarlet-violet/icon/horsea.png,https://pokemondb.net/pokedex/horsea,2024-09-01 23:45:28
P1156,117,Seadra,Water,HP,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/seadra.png,https://pokemondb.net/pokedex/seadra,2024-09-01 23:45:28
P1157,118,Goldeen,Water,HP,45,https://img.pokemondb.net/sprites/scarlet-violet/icon/goldeen.png,https://pokemondb.net/pokedex/goldeen,2024-09-01 23:45:28
P1158,119,Seaking,Water,HP,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/seaking.png,https://pokemondb.net/pokedex/seaking,2024-09-01 23:45:28
P1159,120,Staryu,Water,HP,30,https://img.pokemondb.net/sprites/scarlet-violet/icon/staryu.png,https://pokemondb.net/pokedex/staryu,2024-09-01 23:45:28
P1160,121,Starmie,Water,HP,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/starmie.png,https://pokemondb.net/pokedex/starmie,2024-09-01 23:45:28
P1160,121,Starmie,Psychic,HP,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/starmie.png,https://pokemondb.net/pokedex/starmie,2024-09-01 23:45:28
P1161,122,Mr. Mime,Psychic,HP,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/mr-mime.png,https://pokemondb.net/pokedex/mr-mime,2024-09-01 23:45:28
P1161,122,Mr. Mime,Fairy,HP,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/mr-mime.png,https://pokemondb.net/pokedex/mr-mime,2024-09-01 23:45:28
P1162,122,Mr. Mime (Galarian Mr. Mime),Ice,HP,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/mr-mime-galarian.png,https://pokemondb.net/pokedex/mr-mime,2024-09-01 23:45:28
P1162,122,Mr. Mime (Galarian Mr. Mime),Psychic,HP,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/mr-mime-galarian.png,https://pokemondb.net/pokedex/mr-mime,2024-09-01 23:45:28
P1163,123,Scyther,Bug,HP,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/scyther.png,https://pokemondb.net/pokedex/scyther,2024-09-01 23:45:28
P1163,123,Scyther,Flying,HP,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/scyther.png,https://pokemondb.net/pokedex/scyther,2024-09-01 23:45:28
P1164,124,Jynx,Ice,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/jynx.png,https://pokemondb.net/pokedex/jynx,2024-09-01 23:45:28
P1164,124,Jynx,Psychic,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/jynx.png,https://pokemondb.net/pokedex/jynx,2024-09-01 23:45:28
P1165,125,Electabuzz,Electric,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/electabuzz.png,https://pokemondb.net/pokedex/electabuzz,2024-09-01 23:45:28
P1166,126,Magmar,Fire,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/magmar.png,https://pokemondb.net/pokedex/magmar,2024-09-01 23:45:28
P1167,127,Pinsir,Bug,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/pinsir.png,https://pokemondb.net/pokedex/pinsir,2024-09-01 23:45:28
P1168,127,Pinsir (Mega Pinsir),Bug,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/pinsir-mega.png,https://pokemondb.net/pokedex/pinsir,2024-09-01 23:45:28
P1168,127,Pinsir (Mega Pinsir),Flying,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/pinsir-mega.png,https://pokemondb.net/pokedex/pinsir,2024-09-01 23:45:28
P1169,128,Tauros,Normal,HP,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros.png,https://pokemondb.net/pokedex/tauros,2024-09-01 23:45:28
P1170,128,Tauros (Combat Breed),Fighting,HP,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-paldean-combat.png,https://pokemondb.net/pokedex/tauros,2024-09-01 23:45:28
P1171,128,Tauros (Blaze Breed),Fighting,HP,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-paldean-blaze.png,https://pokemondb.net/pokedex/tauros,2024-09-01 23:45:28
P1171,128,Tauros (Blaze Breed),Fire,HP,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-paldean-blaze.png,https://pokemondb.net/pokedex/tauros,2024-09-01 23:45:28
P1172,128,Tauros (Aqua Breed),Fighting,HP,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-paldean-aqua.png,https://pokemondb.net/pokedex/tauros,2024-09-01 23:45:28
P1172,128,Tauros (Aqua Breed),Water,HP,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-paldean-aqua.png,https://pokemondb.net/pokedex/tauros,2024-09-01 23:45:28
P1173,129,Magikarp,Water,HP,20,https://img.pokemondb.net/sprites/scarlet-violet/icon/magikarp.png,https://pokemondb.net/pokedex/magikarp,2024-09-01 23:45:28
P1174,130,Gyarados,Water,HP,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/gyarados.png,https://pokemondb.net/pokedex/gyarados,2024-09-01 23:45:28
P1174,130,Gyarados,Flying,HP,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/gyarados.png,https://pokemondb.net/pokedex/gyarados,2024-09-01 23:45:28
P1175,130,Gyarados (Mega Gyarados),Water,HP,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/gyarados-mega.png,https://pokemondb.net/pokedex/gyarados,2024-09-01 23:45:28
P1175,130,Gyarados (Mega Gyarados),Dark,HP,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/gyarados-mega.png,https://pokemondb.net/pokedex/gyarados,2024-09-01 23:45:28
P1176,131,Lapras,Water,HP,130,https://img.pokemondb.net/sprites/scarlet-violet/icon/lapras.png,https://pokemondb.net/pokedex/lapras,2024-09-01 23:45:28
P1176,131,Lapras,Ice,HP,130,https://img.pokemondb.net/sprites/scarlet-violet/icon/lapras.png,https://pokemondb.net/pokedex/lapras,2024-09-01 23:45:28
P1177,132,Ditto,Normal,HP,48,https://img.pokemondb.net/sprites/scarlet-violet/icon/ditto.png,https://pokemondb.net/pokedex/ditto,2024-09-01 23:45:28
P1178,133,Eevee,Normal,HP,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/eevee.png,https://pokemondb.net/pokedex/eevee,2024-09-01 23:45:28
P1179,133,Eevee (Partner Eevee),Normal,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/eevee-lets-go.png,https://pokemondb.net/pokedex/eevee,2024-09-01 23:45:28
P1180,134,Vaporeon,Water,HP,130,https://img.pokemondb.net/sprites/scarlet-violet/icon/vaporeon.png,https://pokemondb.net/pokedex/vaporeon,2024-09-01 23:45:28
P1181,135,Jolteon,Electric,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/jolteon.png,https://pokemondb.net/pokedex/jolteon,2024-09-01 23:45:28
P1182,136,Flareon,Fire,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/flareon.png,https://pokemondb.net/pokedex/flareon,2024-09-01 23:45:28
P1183,137,Porygon,Normal,HP,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/porygon.png,https://pokemondb.net/pokedex/porygon,2024-09-01 23:45:28
P1184,138,Omanyte,Rock,HP,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/omanyte.png,https://pokemondb.net/pokedex/omanyte,2024-09-01 23:45:28
P1184,138,Omanyte,Water,HP,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/omanyte.png,https://pokemondb.net/pokedex/omanyte,2024-09-01 23:45:28
