PokeID,Rank,Type,Pokemon,Icon,Details Link,Metric,Values
P1175-86,86,Water,Seel,https://img.pokemondb.net/sprites/sword-shield/icon/seel.png,https://pokemondb.net/pokedex/seel,Attack,90
P1176-87,87,Water,Dewgong,https://img.pokemondb.net/sprites/sword-shield/icon/dewgong.png,https://pokemondb.net/pokedex/dewgong,Attack,140
P1177-87,87,Ice,Dewgong,https://img.pokemondb.net/sprites/sword-shield/icon/dewgong.png,https://pokemondb.net/pokedex/dewgong,Attack,140
P1178-88,88,Poison,Grimer,https://img.pokemondb.net/sprites/sword-shield/icon/grimer.png,https://pokemondb.net/pokedex/grimer,Attack,120
P1179-88,88,Poison,Grimer-Alolan Grimer,https://img.pokemondb.net/sprites/sword-shield/icon/grimer-alolan.png,https://pokemondb.net/pokedex/grimer,Attack,120
P1180-88,88,Dark,Grimer-Alolan Grimer,https://img.pokemondb.net/sprites/sword-shield/icon/grimer-alolan.png,https://pokemondb.net/pokedex/grimer,Attack,120
P1181-89,89,Poison,Muk,https://img.pokemondb.net/sprites/sword-shield/icon/muk.png,https://pokemondb.net/pokedex/muk,Attack,170
P1182-89,89,Poison,Muk-Alolan Muk,https://img.pokemondb.net/sprites/sword-shield/icon/muk-alolan.png,https://pokemondb.net/pokedex/muk,Attack,170
P1183-89,89,Dark,Muk-Alolan Muk,https://img.pokemondb.net/sprites/sword-shield/icon/muk-alolan.png,https://pokemondb.net/pokedex/muk,Attack,170
P1184-90,90,Water,Shellder,https://img.pokemondb.net/sprites/sword-shield/icon/shellder.png,https://pokemondb.net/pokedex/shellder,Attack,110
P1185-91,91,Water,Cloyster,https://img.pokemondb.net/sprites/sword-shield/icon/cloyster.png,https://pokemondb.net/pokedex/cloyster,Attack,180
P1186-91,91,Ice,Cloyster,https://img.pokemondb.net/sprites/sword-shield/icon/cloyster.png,https://pokemondb.net/pokedex/cloyster,Attack,180
P1187-92,92,Ghost,Gastly,https://img.pokemondb.net/sprites/sword-shield/icon/gastly.png,https://pokemondb.net/pokedex/gastly,Attack,135
P1188-92,92,Poison,Gastly,https://img.pokemondb.net/sprites/sword-shield/icon/gastly.png,https://pokemondb.net/pokedex/gastly,Attack,135
P1189-93,93,Ghost,Haunter,https://img.pokemondb.net/sprites/sword-shield/icon/haunter.png,https://pokemondb.net/pokedex/haunter,Attack,165
P1190-93,93,Poison,Haunter,https://img.pokemondb.net/sprites/sword-shield/icon/haunter.png,https://pokemondb.net/pokedex/haunter,Attack,165
P1191-94,94,Ghost,Gengar,https://img.pokemondb.net/sprites/sword-shield/icon/gengar.png,https://pokemondb.net/pokedex/gengar,Attack,195
P1192-94,94,Poison,Gengar,https://img.pokemondb.net/sprites/sword-shield/icon/gengar.png,https://pokemondb.net/pokedex/gengar,Attack,195
P1193-94,94,Ghost,Gengar-Mega Gengar,https://img.pokemondb.net/sprites/sword-shield/icon/gengar-mega.png,https://pokemondb.net/pokedex/gengar,Attack,235
P1194-94,94,Poison,Gengar-Mega Gengar,https://img.pokemondb.net/sprites/sword-shield/icon/gengar-mega.png,https://pokemondb.net/pokedex/gengar,Attack,235
P1195-95,95,Rock,Onix,https://img.pokemondb.net/sprites/sword-shield/icon/onix.png,https://pokemondb.net/pokedex/onix,Attack,75
P1196-95,95,Ground,Onix,https://img.pokemondb.net/sprites/sword-shield/icon/onix.png,https://pokemondb.net/pokedex/onix,Attack,75
P1197-96,96,Psychic,Drowzee,https://img.pokemondb.net/sprites/sword-shield/icon/drowzee.png,https://pokemondb.net/pokedex/drowzee,Attack,91
P1198-97,97,Psychic,Hypno,https://img.pokemondb.net/sprites/sword-shield/icon/hypno.png,https://pokemondb.net/pokedex/hypno,Attack,146
P1199-98,98,Water,Krabby,https://img.pokemondb.net/sprites/sword-shield/icon/krabby.png,https://pokemondb.net/pokedex/krabby,Attack,130
P1200-99,99,Water,Kingler,https://img.pokemondb.net/sprites/sword-shield/icon/kingler.png,https://pokemondb.net/pokedex/kingler,Attack,180
P1201-100,100,Electric,Voltorb,https://img.pokemondb.net/sprites/sword-shield/icon/voltorb.png,https://pokemondb.net/pokedex/voltorb,Attack,85
P1202-101,101,Electric,Electrode,https://img.pokemondb.net/sprites/sword-shield/icon/electrode.png,https://pokemondb.net/pokedex/electrode,Attack,130
P1203-102,102,Grass,Exeggcute,https://img.pokemondb.net/sprites/sword-shield/icon/exeggcute.png,https://pokemondb.net/pokedex/exeggcute,Attack,100
P1204-102,102,Psychic,Exeggcute,https://img.pokemondb.net/sprites/sword-shield/icon/exeggcute.png,https://pokemondb.net/pokedex/exeggcute,Attack,100
P1205-103,103,Grass,Exeggutor,https://img.pokemondb.net/sprites/sword-shield/icon/exeggutor.png,https://pokemondb.net/pokedex/exeggutor,Attack,220
P1206-103,103,Psychic,Exeggutor,https://img.pokemondb.net/sprites/sword-shield/icon/exeggutor.png,https://pokemondb.net/pokedex/exeggutor,Attack,220
P1207-103,103,Grass,Exeggutor-Alolan Exeggutor,https://img.pokemondb.net/sprites/sword-shield/icon/exeggutor-alolan.png,https://pokemondb.net/pokedex/exeggutor,Attack,230
P1208-103,103,Dragon,Exeggutor-Alolan Exeggutor,https://img.pokemondb.net/sprites/sword-shield/icon/exeggutor-alolan.png,https://pokemondb.net/pokedex/exeggutor,Attack,230
P1209-104,104,Ground,Cubone,https://img.pokemondb.net/sprites/sword-shield/icon/cubone.png,https://pokemondb.net/pokedex/cubone,Attack,90
P1210-105,105,Ground,Marowak,https://img.pokemondb.net/sprites/sword-shield/icon/marowak.png,https://pokemondb.net/pokedex/marowak,Attack,130
P1211-105,105,Fire,Marowak-Alolan Marowak,https://img.pokemondb.net/sprites/sword-shield/icon/marowak-alolan.png,https://pokemondb.net/pokedex/marowak,Attack,130
P1212-105,105,Ghost,Marowak-Alolan Marowak,https://img.pokemondb.net/sprites/sword-shield/icon/marowak-alolan.png,https://pokemondb.net/pokedex/marowak,Attack,130
P1213-106,106,Fighting,Hitmonlee,https://img.pokemondb.net/sprites/sword-shield/icon/hitmonlee.png,https://pokemondb.net/pokedex/hitmonlee,Attack,155
P1214-107,107,Fighting,Hitmonchan,https://img.pokemondb.net/sprites/sword-shield/icon/hitmonchan.png,https://pokemondb.net/pokedex/hitmonchan,Attack,140
P1215-108,108,Normal,Lickitung,https://img.pokemondb.net/sprites/sword-shield/icon/lickitung.png,https://pokemondb.net/pokedex/lickitung,Attack,115
P1216-109,109,Poison,Koffing,https://img.pokemondb.net/sprites/sword-shield/icon/koffing.png,https://pokemondb.net/pokedex/koffing,Attack,125
P1217-110,110,Poison,Weezing,https://img.pokemondb.net/sprites/sword-shield/icon/weezing.png,https://pokemondb.net/pokedex/weezing,Attack,175
P1218-110,110,Poison,Weezing-Galarian Weezing,https://img.pokemondb.net/sprites/sword-shield/icon/weezing-galarian.png,https://pokemondb.net/pokedex/weezing,Attack,175
P1219-110,110,Fairy,Weezing-Galarian Weezing,https://img.pokemondb.net/sprites/sword-shield/icon/weezing-galarian.png,https://pokemondb.net/pokedex/weezing,Attack,175
P1220-111,111,Ground,Rhyhorn,https://img.pokemondb.net/sprites/sword-shield/icon/rhyhorn.png,https://pokemondb.net/pokedex/rhyhorn,Attack,115
P1221-111,111,Rock,Rhyhorn,https://img.pokemondb.net/sprites/sword-shield/icon/rhyhorn.png,https://pokemondb.net/pokedex/rhyhorn,Attack,115
P1222-112,112,Ground,Rhydon,https://img.pokemondb.net/sprites/sword-shield/icon/rhydon.png,https://pokemondb.net/pokedex/rhydon,Attack,175
P1223-112,112,Rock,Rhydon,https://img.pokemondb.net/sprites/sword-shield/icon/rhydon.png,https://pokemondb.net/pokedex/rhydon,Attack,175
P1224-113,113,Normal,Chansey,https://img.pokemondb.net/sprites/sword-shield/icon/chansey.png,https://pokemondb.net/pokedex/chansey,Attack,40
P1225-114,114,Grass,Tangela,https://img.pokemondb.net/sprites/sword-shield/icon/tangela.png,https://pokemondb.net/pokedex/tangela,Attack,155
P1226-115,115,Normal,Kangaskhan,https://img.pokemondb.net/sprites/sword-shield/icon/kangaskhan.png,https://pokemondb.net/pokedex/kangaskhan,Attack,135
P1227-115,115,Normal,Kangaskhan-Mega Kangaskhan,https://img.pokemondb.net/sprites/sword-shield/icon/kangaskhan-mega.png,https://pokemondb.net/pokedex/kangaskhan,Attack,185
P1228-116,116,Water,Horsea,https://img.pokemondb.net/sprites/sword-shield/icon/horsea.png,https://pokemondb.net/pokedex/horsea,Attack,110
P1229-117,117,Water,Seadra,https://img.pokemondb.net/sprites/sword-shield/icon/seadra.png,https://pokemondb.net/pokedex/seadra,Attack,160
P1230-118,118,Water,Goldeen,https://img.pokemondb.net/sprites/sword-shield/icon/goldeen.png,https://pokemondb.net/pokedex/goldeen,Attack,102
P1231-119,119,Water,Seaking,https://img.pokemondb.net/sprites/sword-shield/icon/seaking.png,https://pokemondb.net/pokedex/seaking,Attack,157
P1232-120,120,Water,Staryu,https://img.pokemondb.net/sprites/sword-shield/icon/staryu.png,https://pokemondb.net/pokedex/staryu,Attack,115
P1233-121,121,Water,Starmie,https://img.pokemondb.net/sprites/sword-shield/icon/starmie.png,https://pokemondb.net/pokedex/starmie,Attack,175
P1234-121,121,Psychic,Starmie,https://img.pokemondb.net/sprites/sword-shield/icon/starmie.png,https://pokemondb.net/pokedex/starmie,Attack,175
P1235-122,122,Psychic,Mr. Mime,https://img.pokemondb.net/sprites/sword-shield/icon/mr-mime.png,https://pokemondb.net/pokedex/mr-mime,Attack,145
P1236-122,122,Fairy,Mr. Mime,https://img.pokemondb.net/sprites/sword-shield/icon/mr-mime.png,https://pokemondb.net/pokedex/mr-mime,Attack,145
P1237-122,122,Ice,Mr. Mime-Galarian Mr. Mime,https://img.pokemondb.net/sprites/sword-shield/icon/mr-mime-galarian.png,https://pokemondb.net/pokedex/mr-mime,Attack,155
P1238-122,122,Psychic,Mr. Mime-Galarian Mr. Mime,https://img.pokemondb.net/sprites/sword-shield/icon/mr-mime-galarian.png,https://pokemondb.net/pokedex/mr-mime,Attack,155
P1239-123,123,Bug,Scyther,https://img.pokemondb.net/sprites/sword-shield/icon/scyther.png,https://pokemondb.net/pokedex/scyther,Attack,165
P1240-123,123,Flying,Scyther,https://img.pokemondb.net/sprites/sword-shield/icon/scyther.png,https://pokemondb.net/pokedex/scyther,Attack,165
P1241-124,124,Ice,Jynx,https://img.pokemondb.net/sprites/sword-shield/icon/jynx.png,https://pokemondb.net/pokedex/jynx,Attack,165
P1242-124,124,Psychic,Jynx,https://img.pokemondb.net/sprites/sword-shield/icon/jynx.png,https://pokemondb.net/pokedex/jynx,Attack,165
P1243-125,125,Electric,Electabuzz,https://img.pokemondb.net/sprites/sword-shield/icon/electabuzz.png,https://pokemondb.net/pokedex/electabuzz,Attack,178
P1244-126,126,Fire,Magmar,https://img.pokemondb.net/sprites/sword-shield/icon/magmar.png,https://pokemondb.net/pokedex/magmar,Attack,195
P1245-127,127,Bug,Pinsir,https://img.pokemondb.net/sprites/sword-shield/icon/pinsir.png,https://pokemondb.net/pokedex/pinsir,Attack,180
P1246-127,127,Bug,Pinsir-Mega Pinsir,https://img.pokemondb.net/sprites/sword-shield/icon/pinsir-mega.png,https://pokemondb.net/pokedex/pinsir,Attack,220
P1247-127,127,Flying,Pinsir-Mega Pinsir,https://img.pokemondb.net/sprites/sword-shield/icon/pinsir-mega.png,https://pokemondb.net/pokedex/pinsir,Attack,220
P1248-128,128,Normal,Tauros,https://img.pokemondb.net/sprites/sword-shield/icon/tauros.png,https://pokemondb.net/pokedex/tauros,Attack,140
P1249-129,129,Water,Magikarp,https://img.pokemondb.net/sprites/sword-shield/icon/magikarp.png,https://pokemondb.net/pokedex/magikarp,Attack,25
P1250-130,130,Water,Gyarados,https://img.pokemondb.net/sprites/sword-shield/icon/gyarados.png,https://pokemondb.net/pokedex/gyarados,Attack,185
P1251-130,130,Flying,Gyarados,https://img.pokemondb.net/sprites/sword-shield/icon/gyarados.png,https://pokemondb.net/pokedex/gyarados,Attack,185
P1252-130,130,Water,Gyarados-Mega Gyarados,https://img.pokemondb.net/sprites/sword-shield/icon/gyarados-mega.png,https://pokemondb.net/pokedex/gyarados,Attack,225
P1253-130,130,Dark,Gyarados-Mega Gyarados,https://img.pokemondb.net/sprites/sword-shield/icon/gyarados-mega.png,https://pokemondb.net/pokedex/gyarados,Attack,225
P1254-131,131,Water,Lapras,https://img.pokemondb.net/sprites/sword-shield/icon/lapras.png,https://pokemondb.net/pokedex/lapras,Attack,170
P1255-131,131,Ice,Lapras,https://img.pokemondb.net/sprites/sword-shield/icon/lapras.png,https://pokemondb.net/pokedex/lapras,Attack,170
P1256-132,132,Normal,Ditto,https://img.pokemondb.net/sprites/sword-shield/icon/ditto.png,https://pokemondb.net/pokedex/ditto,Attack,96
P1257-133,133,Normal,Eevee,https://img.pokemondb.net/sprites/sword-shield/icon/eevee.png,https://pokemondb.net/pokedex/eevee,Attack,100
P1258-133,133,Normal,Eevee-Partner Eevee,https://img.pokemondb.net/sprites/sword-shield/icon/eevee-lets-go.png,https://pokemondb.net/pokedex/eevee,Attack,140
P1259-134,134,Water,Vaporeon,https://img.pokemondb.net/sprites/sword-shield/icon/vaporeon.png,https://pokemondb.net/pokedex/vaporeon,Attack,175
P1260-135,135,Electric,Jolteon,https://img.pokemondb.net/sprites/sword-shield/icon/jolteon.png,https://pokemondb.net/pokedex/jolteon,Attack,175
P1261-136,136,Fire,Flareon,https://img.pokemondb.net/sprites/sword-shield/icon/flareon.png,https://pokemondb.net/pokedex/flareon,Attack,225
P1262-137,137,Normal,Porygon,https://img.pokemondb.net/sprites/sword-shield/icon/porygon.png,https://pokemondb.net/pokedex/porygon,Attack,145
P1263-138,138,Rock,Omanyte,https://img.pokemondb.net/sprites/sword-shield/icon/omanyte.png,https://pokemondb.net/pokedex/omanyte,Attack,130
P1264-138,138,Water,Omanyte,https://img.pokemondb.net/sprites/sword-shield/icon/omanyte.png,https://pokemondb.net/pokedex/omanyte,Attack,130
P1265-139,139,Rock,Omastar,https://img.pokemondb.net/sprites/sword-shield/icon/omastar.png,https://pokemondb.net/pokedex/omastar,Attack,175
P1266-139,139,Water,Omastar,https://img.pokemondb.net/sprites/sword-shield/icon/omastar.png,https://pokemondb.net/pokedex/omastar,Attack,175
P1267-140,140,Rock,Kabuto,https://img.pokemondb.net/sprites/sword-shield/icon/kabuto.png,https://pokemondb.net/pokedex/kabuto,Attack,135
P1268-140,140,Water,Kabuto,https://img.pokemondb.net/sprites/sword-shield/icon/kabuto.png,https://pokemondb.net/pokedex/kabuto,Attack,135
P1269-141,141,Rock,Kabutops,https://img.pokemondb.net/sprites/sword-shield/icon/kabutops.png,https://pokemondb.net/pokedex/kabutops,Attack,180
P1270-141,141,Water,Kabutops,https://img.pokemondb.net/sprites/sword-shield/icon/kabutops.png,https://pokemondb.net/pokedex/kabutops,Attack,180
P1271-142,142,Rock,Aerodactyl,https://img.pokemondb.net/sprites/sword-shield/icon/aerodactyl.png,https://pokemondb.net/pokedex/aerodactyl,Attack,165
P1272-142,142,Flying,Aerodactyl,https://img.pokemondb.net/sprites/sword-shield/icon/aerodactyl.png,https://pokemondb.net/pokedex/aerodactyl,Attack,165
P1273-142,142,Rock,Aerodactyl-Mega Aerodactyl,https://img.pokemondb.net/sprites/sword-shield/icon/aerodactyl-mega.png,https://pokemondb.net/pokedex/aerodactyl,Attack,205
P1274-142,142,Flying,Aerodactyl-Mega Aerodactyl,https://img.pokemondb.net/sprites/sword-shield/icon/aerodactyl-mega.png,https://pokemondb.net/pokedex/aerodactyl,Attack,205
P1275-143,143,Normal,Snorlax,https://img.pokemondb.net/sprites/sword-shield/icon/snorlax.png,https://pokemondb.net/pokedex/snorlax,Attack,175
P1276-144,144,Ice,Articuno,https://img.pokemondb.net/sprites/sword-shield/icon/articuno.png,https://pokemondb.net/pokedex/articuno,Attack,180
P1277-144,144,Flying,Articuno,https://img.pokemondb.net/sprites/sword-shield/icon/articuno.png,https://pokemondb.net/pokedex/articuno,Attack,180
P1278-144,144,Psychic,Articuno-Galarian Articuno,https://img.pokemondb.net/sprites/sword-shield/icon/articuno-galarian.png,https://pokemondb.net/pokedex/articuno,Attack,210
P1279-144,144,Flying,Articuno-Galarian Articuno,https://img.pokemondb.net/sprites/sword-shield/icon/articuno-galarian.png,https://pokemondb.net/pokedex/articuno,Attack,210
P1280-145,145,Electric,Zapdos,https://img.pokemondb.net/sprites/sword-shield/icon/zapdos.png,https://pokemondb.net/pokedex/zapdos,Attack,215
P1281-145,145,Flying,Zapdos,https://img.pokemondb.net/sprites/sword-shield/icon/zapdos.png,https://pokemondb.net/pokedex/zapdos,Attack,215
P1282-145,145,Fighting,Zapdos-Galarian Zapdos,https://img.pokemondb.net/sprites/sword-shield/icon/zapdos-galarian.png,https://pokemondb.net/pokedex/zapdos,Attack,210
P1283-145,145,Flying,Zapdos-Galarian Zapdos,https://img.pokemondb.net/sprites/sword-shield/icon/zapdos-galarian.png,https://pokemondb.net/pokedex/zapdos,Attack,210
P1284-146,146,Fire,Moltres,https://img.pokemondb.net/sprites/sword-shield/icon/moltres.png,https://pokemondb.net/pokedex/moltres,Attack,225
P1285-146,146,Flying,Moltres,https://img.pokemondb.net/sprites/sword-shield/icon/moltres.png,https://pokemondb.net/pokedex/moltres,Attack,225
P1286-146,146,Dark,Moltres-Galarian Moltres,https://img.pokemondb.net/sprites/sword-shield/icon/moltres-galarian.png,https://pokemondb.net/pokedex/moltres,Attack,185
P1287-146,146,Flying,Moltres-Galarian Moltres,https://img.pokemondb.net/sprites/sword-shield/icon/moltres-galarian.png,https://pokemondb.net/pokedex/moltres,Attack,185
P1288-147,147,Dragon,Dratini,https://img.pokemondb.net/sprites/sword-shield/icon/dratini.png,https://pokemondb.net/pokedex/dratini,Attack,114
P1289-148,148,Dragon,Dragonair,https://img.pokemondb.net/sprites/sword-shield/icon/dragonair.png,https://pokemondb.net/pokedex/dragonair,Attack,154
P1290-149,149,Dragon,Dragonite,https://img.pokemondb.net/sprites/sword-shield/icon/dragonite.png,https://pokemondb.net/pokedex/dragonite,Attack,234
P1291-149,149,Flying,Dragonite,https://img.pokemondb.net/sprites/sword-shield/icon/dragonite.png,https://pokemondb.net/pokedex/dragonite,Attack,234
P1292-150,150,Psychic,Mewtwo,https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo.png,https://pokemondb.net/pokedex/mewtwo,Attack,264
P1293-150,150,Psychic,Mewtwo-Mega Mewtwo X,https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo-mega-x.png,https://pokemondb.net/pokedex/mewtwo,Attack,344
P1294-150,150,Fighting,Mewtwo-Mega Mewtwo X,https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo-mega-x.png,https://pokemondb.net/pokedex/mewtwo,Attack,344
P1295-150,150,Psychic,Mewtwo-Mega Mewtwo Y,https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo-mega-y.png,https://pokemondb.net/pokedex/mewtwo,Attack,344
P1296-151,151,Psychic,Mew,https://img.pokemondb.net/sprites/sword-shield/icon/mew.png,https://pokemondb.net/pokedex/mew,Attack,200
P1297-152,152,Grass,Chikorita,https://img.pokemondb.net/sprites/sword-shield/icon/chikorita.png,https://pokemondb.net/pokedex/chikorita,Attack,98
P1298-153,153,Grass,Bayleef,https://img.pokemondb.net/sprites/sword-shield/icon/bayleef.png,https://pokemondb.net/pokedex/bayleef,Attack,125
P1299-154,154,Grass,Meganium,https://img.pokemondb.net/sprites/sword-shield/icon/meganium.png,https://pokemondb.net/pokedex/meganium,Attack,165
P1300-155,155,Fire,Cyndaquil,https://img.pokemondb.net/sprites/sword-shield/icon/cyndaquil.png,https://pokemondb.net/pokedex/cyndaquil,Attack,112
P1301-156,156,Fire,Quilava,https://img.pokemondb.net/sprites/sword-shield/icon/quilava.png,https://pokemondb.net/pokedex/quilava,Attack,144
P1302-157,157,Fire,Typhlosion,https://img.pokemondb.net/sprites/sword-shield/icon/typhlosion.png,https://pokemondb.net/pokedex/typhlosion,Attack,193
P1303-158,158,Water,Totodile,https://img.pokemondb.net/sprites/sword-shield/icon/totodile.png,https://pokemondb.net/pokedex/totodile,Attack,109
P1304-159,159,Water,Croconaw,https://img.pokemondb.net/sprites/sword-shield/icon/croconaw.png,https://pokemondb.net/pokedex/croconaw,Attack,139
P1305-160,160,Water,Feraligatr,https://img.pokemondb.net/sprites/sword-shield/icon/feraligatr.png,https://pokemondb.net/pokedex/feraligatr,Attack,184
P1306-161,161,Normal,Sentret,https://img.pokemondb.net/sprites/sword-shield/icon/sentret.png,https://pokemondb.net/pokedex/sentret,Attack,81
